Datetime,Tweet Id,RetweetCount,Likes,Replies,Text,language,Username,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2019-12-19 02:10:24+00:00,1207483289646299904,0,2,0,@ianbremmer Meanwhile; in other news; Australia experiences a major heat wave; Southern Africa has 45 Million under threat of famine; the EU is fracturing; India is faces religious issues; China has social cohesion problems and Putin stifles a chuckle. Alles sind besser aber normal.,en,5Xenophon5,,,,,,,,,,,,,,,,,
2019-12-17 11:43:02+00:00,1206902618456549888,1,7,0,Nigeria is not the most corrupt country in Africa but Nigerians have made the world to perceive Nigeria as the most corrupt country in the world. Our attitudes on social platforms have caused more harm to us than some of our major internal problems in Nigeria.,en,MohammedYauba,,,,,,,,,,,,,,,,,
2019-12-17 10:13:00+00:00,1206879963997240064,0,4,1,@UCT_VC Higher education should really foster intrapreneurship and entrepreneurship; all professionals; especially in Africa should contribute their skills to solving social problems. Whether in corporate; government; academia or non-profit; to contribute value and serve consumers.,en,nozipho315,,,,,,,,,,,,,,,,,
2019-12-17 07:46:16+00:00,1206843037206350080,1,1,2,"@ElNinoGlobals @Afrobeat_World @RealSeunKuti @Femiakuti @DeleMomodu @Sirmayort @KemiSeba1 @MobilePunch @ProfOsinbajo @YeniAKuti @ChidiOdinkalu @May7ven @MBuhari The problem of Nigeria is beyond social media _x000D_
Many want to go Dey enjoy travel up and down and want something to change here ; e no go change _x000D_
_x000D_
We must rise against our enemies home and abroad together!_x000D_
We must make France and Africa elites feel fire !",en,BI_Creezy,,,,,,,,,,,,,,,,,
2019-12-16 23:20:31+00:00,1206715759830980096,6,8,0,"Urbanization will bring a host of social; political; and environmental problems to sub-Saharan Africa; write @AmakaAnku and Tochi Eni-Kalu; but it also has the potential to improve governance across the continent._x000D_
https://t.co/6J7m4SVGs8",en,ForeignAffairs,,,,,,,,,,,,,,,,,
2019-12-16 10:45:18+00:00,1206525701790340096,1,0,1,at @WAAW_Foundation we were asked to come a with an idea that will solve a social problem while fetching us cash using tech. well; thats the same thing this Africa business heroes program is all about. only difference is our cash price is in naira while theirs is in dollar,en,aderinola08,,,,,,,,,,,,,,,,,
2019-12-16 05:58:07+00:00,1206453432795739904,13,73,0,"Africa: damn we got some economic and social demographic problems_x000D_
China: let's do mutually beneficial trading so that you develop your industrial capacity and be richer which would give us rich trading partners_x000D_
America: have you tried having fewer babies?",en,Extrm8or,,,,,,,,,,,,,,,,,
2019-12-16 04:52:26+00:00,1206436903152689920,0,0,1,"@DOmowale I'm repeating what you deemed as ""Africans""; meaning anybody ""black"". There is no point in fleeing to Africa as a means to escape the social problems of the West. Russia &amp; China will be the new colonizers soon enough. Good luck when that happens",en,Much2Blaq,,,,,,,,,,,,,,,,,
2019-12-15 20:05:04+00:00,1206304183835599872,1,0,0,"""Son to a doctor of engineering and a social livewire of a mother; being proud of who I was never seemed to be a problem; whilst I was in Africa that was.""_x000D_
New writer alert! Read more of this week's post by Richard https://t.co/lOotmZE8Ld https://t.co/TAp9f3sKyH",en,IssaMovement_,,,,,,,,,,,,,,,,,
2019-12-14 10:32:54+00:00,1205797806939800064,1,1,0,@Joy997FM Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/u9BahN9W7b,en,Naabakoom1,,,,,,,,,,,,,,,,,
2019-12-14 10:29:57+00:00,1205797063751010048,1,2,0,@thenanaaba Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/ECfwvh0uTt,en,Naabakoom1,,,,,,,,,,,,,,,,,
2019-12-14 00:30:45+00:00,1205646272109169920,1,2,0,@ThatBrightDude @Naabakoom1 Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/tZa07WcpiY,en,bello_spirit,,,,,,,,,,,,,,,,,
2019-12-14 00:27:04+00:00,1205645343997740032,1,1,0,@DjKrept @1RealJoeyB @AmgMedikal Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/xM8IO36Niz,en,bello_spirit,,,,,,,,,,,,,,,,,
2019-12-14 00:22:09+00:00,1205644106652879872,1,1,0,@toyor_pr @anuissavage @SmithAangdu @UncleMohamz @Preshi__ @harryolah @realKojoToronto @phunky___ @PharmZay @SpendoGustavo @Alvin_Nani Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/ocdksJvtIO,en,bello_spirit,,,,,,,,,,,,,,,,,
2019-12-13 20:34:52+00:00,1205586909214449920,0,0,1,"@Jon_StewartMill That is actually the main problem with the philosophy behind Rawls' ""social liberalism"": by their own logic; instead of taxing the rich to pay for ""free college""; the US and EU middle and working classes should be taxed 80% and all the money should be sent to Africa.",en,GuthmannR,,,,,,,,,,,,,,,,,
2019-12-13 01:39:01+00:00,1205301062300760064,0,0,0,@AfricaFactsZone @Lisaaaaa79 Why all this hate on Nigerian; my African brothers and sisters why all this hates on Nigerian; we all have our different problem;   why are you people thinking that Nigerian has all this fake stories you get from social media; they did that because the AU want United Africa.,en,lordmayor40,,,,,,,,,,,,,,,,,
2019-12-12 16:52:34+00:00,1205168578548379904,0,0,0,Threat: Unregulated Social Media : Tucker Carlson: IG report is a big; big problem for CNN; others - They are exposed as liars and know-nothings - Fox News https://t.co/c1167lxKD6,en,africa_ea,,,,,,,,,,,,,,,,,
2019-12-12 05:36:11+00:00,1204998361063049984,0,0,0,@SheriffQuadry @wemimospot @NigeriainfoFM Other Africa fellows to have free vsa on entry; security; economic &amp; social issues will be added to our problems. Do we have think thanks in our Land again? We closed borders and yet we want free for all.God pls hear; save &amp; bless Nigeria,en,joyforever74,,,,,,,,,,,,,,,,,
2019-12-11 18:37:22+00:00,1204832561970710016,10,27,5,"S. Africa is a WELFARE STATE . We spend nearly R120 billion each financial year on social grants &amp; it's average growing is over 7% annually but our GDP growth is around 4% annually_x000D_
_x000D_
This are the problems @MYANC is facing._x000D_
_x000D_
THE GRANT SYSTEM IS NOW UNSUSTAINABLE LIKE BEFORE.",en,TheThin00964871,,,,,,,,,,,,,,,,,
2019-12-11 13:27:38+00:00,1204754615008480000,0,0,0,"A business providing investment-readiness support to social enterprises would help solve ""a major problem"" that investors face in Africa._x000D_
_x000D_
@AfDB_Group on a market opportunity - and its new fund for social businesses: https://t.co/DxYSmMi9ki @ImpactAfrica19 #impactafrica19 #SocEnt https://t.co/8wtkfGXhlr",en,PioneersPost,,,,,,,,,,,,,,,,,
2019-12-11 11:16:03+00:00,1204721504077949952,0,0,0,"âž¡ As an International company; we make our services in different languages. You can contact us with no problems in our social media._x000D_
_x000D_
Send us a DM for more info ðŸ˜‰_x000D_
#militaryequipment #militarygear #africaâ€¦ https://t.co/hgfjD3CxfT",en,RaffMilitary,,,,,,,,,,,,,,,,,
2019-12-11 05:33:07+00:00,1204635199922949888,3,10,1,The bedrock of Africa's problems in general and Nigeria in particular towards developmental progress is lack of focus and determination. This is because; citizens particularly youths; are not aware of their social; economic and environmental responsibilities which they are...,en,umar_pakee,,,,,,,,,,,,,,,,,
2019-12-10 12:19:22+00:00,1204375048536100096,0,2,0,@MotsohiThabang The #TripartiteAlliance can't agree if South Africa must operate on a free market; socialist or social democratic economic system. But we expect them to solve the #Eskom problem????,en,OneNation70290,,,,,,,,,,,,,,,,,
2019-12-09 21:06:57+00:00,1204145432798139904,0,1,0,"notice How @akaworldwide Have been behaving on social media all over this time causing problems; hatred  between citizen and fans of the Two lovely Nations  Nigeria ðŸ‡³ðŸ‡¬ &amp; South AfricaðŸ‡¿ðŸ‡¦ you have to over look some tweets to be that big bro that naija &amp; SA will look up to_x000D_
1 loveðŸ‡³ðŸ‡¬ðŸ‡¿ðŸ‡¦",en,douglas_yechei,,,,,,,,,,,,,,,,,
2019-12-09 12:24:52+00:00,1204014045940100096,2,5,0,"Education is too expensive_x000D_
No Jobs_x000D_
Almajiris everywhere_x000D_
Bad roads; bad hospital services_x000D_
Poor electricity_x000D_
Leaders are corrupt_x000D_
Africa is technologically left behind_x000D_
Social media bill will soon be signed_x000D_
_x000D_
But your problems are_x000D_
Cardi B_x000D_
Naira Marley_x000D_
Arewa twitter_x000D_
Shooting shots_x000D_
_x000D_
Huh!",en,SirAbbaFarmer,,,,,,,,,,,,,,,,,
2019-12-08 05:02:32+00:00,1203540341443330048,0,0,1,@marvinumebiye Don't tag m on anything this idiot says. President is different from Presidency. Even a kindergarten school boy knows that from Social Studies. It can be ANYBODY. Shebi I said Jonny Boy was the best president in Africa? So any other problem?,en,fyyneboi,,,,,,,,,,,,,,,,,
2019-12-06 13:11:16+00:00,1202938557721159936,1,2,1,@linley_sa @Gary22k @populistmorons @CameronMacKenz2 @BrotherKD @ori0n7 @MmusiMaimane @CityofJoburgZA @denialmustend What South Africa needs right now is a suspension of shallow party politics . The fiscal and social crisis we facing requires a government of national unity and greater public engagement through crowdsourcing solutions to our problems. #semaarnet,en,russ421,,,,,,,,,,,,,,,,,
2019-12-05 15:17:12+00:00,1202607861655899904,1,2,1,"Entrepreneurs will build Africa's future. We need to support them and show the next generation what entrepreneurs can do to transform society with start-ups that drive inclusive growth and solve social problems. - Jack Ma in @nytimes _x000D_
https://t.co/GOXHqKtCbR",en,InsiderPR_,,,,,,,,,,,,,,,,,
2019-12-05 06:35:13+00:00,1202476502748669952,0,0,0,"Growth and development in Africa will come from fending the inner fires of those passionate enough to view social problems as opportunities to make money whilst improving the living conditions of ordinary citizens. _x000D_
_x000D_
Rufaro Mucheka",en,ms_byk,,,,,,,,,,,,,,,,,
2019-12-05 05:20:18+00:00,1202457647628169984,0,0,0,@NicoleGraham031 There is some many places to be homosexual and so few homosexual people in Zambia...why don't you get them out of here? Pro-homos behave. The problem with you is that you want to impose your social values on others. Africa has had enough of your hogwash. Move on&amp, be respectful!,en,JohnSiame_UNZA,,,,,,,,,,,,,,,,
2019-12-04 22:24:00+00:00,1202352882537910016,2,16,0,@alidaudzai_ Something similar happened recently in South Africa as well. The advent of social media really helped us see this is a global male problem and it really makes me sick man. Can we not do better as a gender? Something needs to give. ðŸ˜‘ https://t.co/xOohzR5vei,en,DmedZ_,,,,,,,,,,,,,,,,,
2019-12-04 12:36:54+00:00,1202205132664049920,0,1,0,"@khayadlanga Problem in South Africa is a social class IDEOLOGY which ANC vowed to champion_x000D_
_x000D_
I'm must be open I don't like Zuma politically because of him being scared of whites but he confessed in Zondo commission that ANC is highly infiltrated by agents and spies_x000D_
_x000D_
We are in a predicament",en,luvotyatya,,,,,,,,,,,,,,,,,
2019-12-04 10:13:15+00:00,1202168984323409920,0,2,0,"#PwaniInnovationWeek _x000D_
Through technology; young are using their creative talents to solve the current social problems facing Africa like issues of health;  security; employment; drugs and poverty levels",en,okukubenter,,,,,,,,,,,,,,,,,
2019-12-04 07:20:49+00:00,1202125589999749888,1,1,1,A better South Africa for our daughters. The #RIPKgaugeloTshawane #RIPGomolemoLegae and many others are just a pain. If we as men donâ€™t protect our women; who will? This problem itâ€™s not really governmental problem but social problem. Government alone wonâ€™t fight it and win.,en,mankweh1,,,,,,,,,,,,,,,,,
2019-12-03 10:14:15+00:00,1201806845318429952,0,2,0,"#live: What are the causes for a certain problem in our #food #system? What are the #roots? ðŸ”‘The key is to keep on asking #why until you reach the bottom.â”_x000D_
_x000D_
#social #network #indigenous #rights #good #clean #fair #africa #food #slowfood  @hivos @SlowFoodHQ https://t.co/Zbshg5lyO0",en,SFYNetwork,,,,,,,,,,,,,,,,,
2019-12-02 06:51:44+00:00,1201393493001850112,0,0,0,"After on social media; we'll have some clueless people saying colonisation is Africa's problem._x000D_
_x000D_
We have to stop this. https://t.co/CgGd9QMrdg",en,davidshare_,,,,,,,,,,,,,,,,,
2019-12-01 20:25:20+00:00,1201235854238320128,0,0,0,@profgalloway You know we have elections and twitter in Africa right. Some of our problems there are much much worse. Many social media companies have tried to have significant cultural impact on the continent; but it usually doesn't last bc they fail to really do the work.,en,aquariusacquah,,,,,,,,,,,,,,,,,
